Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5sfKX4KhPcx83uglckdXKD,"Morny In The Earling","Pastel De Nada","James Elkington",2025-03-28,135553,10,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.593,0.638,0,-9.655,0,0.0444,0.455,0.899,0.139,0.489,119.915,4
spotify:track:7amZwMCsREPkc3xtiEa2ly,"I Altered","Pastel De Nada","James Elkington",2025-03-28,141535,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.526,0.802,10,-8.237,1,0.0446,0.575,0.916,0.544,0.961,169.858,4
spotify:track:78XfLDuDydSzZICmCtFErd,"An Anechoic Orchestra","Pastel De Nada","James Elkington",2025-03-28,114279,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.754,0.341,11,-9.963,1,0.0343,0.68,0.205,0.124,0.151,129.974,4
spotify:track:1K526bshVt8IolFvH6SSTe,"Sun Rats","Pastel De Nada","James Elkington",2025-03-28,97538,8,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.508,0.594,10,-6.903,1,0.0356,0.478,0.956,0.189,0.708,66.693,4
spotify:track:0WBb5vX4II97ZR8gvHo0iT,"Pont Du Poivre","Pastel De Nada","James Elkington",2025-03-28,111964,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.741,0.361,6,-10.871,1,0.0418,0.833,0.916,0.111,0.502,110.052,1
spotify:track:682WFh0EDUcnZljluCJDY2,"Draw A Head","Pastel De Nada","James Elkington",2025-03-28,94518,6,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.624,0.434,4,-13.697,1,0.0402,0.742,0.878,0.105,0.71,100.268,4
spotify:track:3PNMMLh5GBrP8ifl2G8OTT,"Ortemega","Pastel De Nada","James Elkington",2025-03-28,138817,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.362,0.173,9,-16.98,0,0.0449,0.988,0.889,0.0964,0.0368,78.654,4
spotify:track:77ORP8zM9t5ICrQdS2ZQ0l,"The Equal Spacing","Pastel De Nada","James Elkington",2025-03-28,89786,9,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.521,0.372,4,-10.277,1,0.035,0.73,0.815,0.135,0.1,110.027,4
spotify:track:3D8jkNsYyIOQuwYzX8nCFF,"Nonpareils in a Bottle","Pastel De Nada","James Elkington",2025-03-28,191402,6,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.675,0.268,0,-11.593,0,0.0437,0.838,0.981,0.0856,0.0595,119.924,4
spotify:track:5pJRWvrl08XdZerSO2VJBe,"Nana Fermur","Pastel De Nada","James Elkington",2025-03-28,146645,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.79,0.355,1,-11.943,1,0.0505,0.698,0.887,0.102,0.26,99.962,1
spotify:track:1YJCue1LoN1BMo6tzV3mqv,"The Submersible Community","Pastel De Nada","James Elkington",2025-03-28,120000,5,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.628,0.333,0,-11.557,1,0.0379,0.887,0.949,0.0994,0.649,80.017,4
spotify:track:7Fe8odY1hmOZ3za1rdbulM,"Don't Tell Anyone","Pastel De Nada","James Elkington",2025-03-28,112059,8,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.701,0.351,6,-15.047,0,0.041,0.843,0.878,0.121,0.65,109.964,1
spotify:track:337iI9a4QSYgRl6UVhC9ZI,"Golden K","Pastel De Nada","James Elkington",2025-03-28,244389,6,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.397,0.557,2,-9.74,1,0.0277,0.871,0.866,0.145,0.385,89.977,4
spotify:track:3kpi4CgoI3pbBgrqZeGqFt,"Ever In The Latening","Pastel De Nada","James Elkington",2025-03-28,91957,5,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.406,0.552,5,-13.774,0,0.0508,0.378,0.801,0.0937,0.402,115.43,3
spotify:track:5sVtHmEj9OIVLA6hzxzzFy,"Window Weapon Speaks","Pastel De Nada","James Elkington",2025-03-28,36548,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.524,0.878,5,-14.912,0,0.0724,0.934,0.781,0.24,0.182,129.665,3
spotify:track:0gR7wHO4OofPp6LBGEdWti,"The Lyre Concordia","Pastel De Nada","James Elkington",2025-03-28,163322,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.272,0.481,4,-10.867,0,0.0415,0.631,0.922,0.143,0.157,80.085,4
spotify:track:2wFtiG3dLqXoVHEKVDOkCv,"Fast Eyes (And Neck)","Pastel De Nada","James Elkington",2025-03-28,122200,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.396,0.435,2,-11.419,1,0.0317,0.891,0.849,0.255,0.0763,180.135,4
spotify:track:0z4hkZM6ZvJHhfdC7UbTNJ,"The Unexpected City","Pastel De Nada","James Elkington",2025-03-28,102961,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.732,0.226,3,-12.057,1,0.039,0.877,0.831,0.177,0.804,126.08,3
spotify:track:5QJ5GgDYk8nf6Qu5DMyvg1,"A Moon Crows","Pastel De Nada","James Elkington",2025-03-28,147807,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.636,0.464,9,-12.643,1,0.0313,0.947,0.912,0.669,0.0385,99.871,4
spotify:track:0VpZpQawreyTiTOHCBlXq4,"Build Your Own Background","Pastel De Nada","James Elkington",2025-03-28,104010,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.743,0.56,0,-8.348,1,0.0356,0.858,0.834,0.101,0.863,120.082,4
spotify:track:6G4Zh9V4Yyywfkl5rLXtDo,"No Time Is Passing","Pastel De Nada","James Elkington",2025-03-28,130050,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.675,0.232,7,-12.276,1,0.0325,0.959,0.891,0.0983,0.0413,105.013,4
spotify:track:6KinF45B2hLcQgBdP8eANZ,"Very Berk Squad","Pastel De Nada","James Elkington",2025-03-28,118314,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.71,0.523,2,-9.743,1,0.0461,0.774,0.925,0.104,0.891,170.017,4
spotify:track:2OABvFa5KCT6WmleM831vj,"Everybody's Colleyland","Pastel De Nada","James Elkington",2025-03-28,125281,3,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.772,0.282,4,-13.273,0,0.082,0.839,0.812,0.106,0.181,119.899,5
spotify:track:3oGHF2SNK6QfxcgVG44KUq,"The Caves at Aurangabad","Pastel De Nada","James Elkington",2025-03-28,150064,3,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.522,0.555,9,-8.419,1,0.0259,0.581,0.851,0.202,0.339,149.992,3
spotify:track:59Bz5NLu3DNqomuWcjPYe2,"The Cats Are Bored","Pastel De Nada","James Elkington",2025-03-28,134386,4,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.641,0.19,2,-12.209,1,0.0526,0.93,0.689,0.155,0.117,120.201,5
spotify:track:0u7DaFIh6l8RDcPjXq7TPU,"Daft Zenith Nought","Pastel De Nada","James Elkington",2025-03-28,238529,3,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.539,0.379,5,-12.544,1,0.0321,0.849,0.889,0.115,0.447,95.02,4
spotify:track:7maz5HySgI4nf3c04aWtN1,"Night-Felt","Pastel De Nada","James Elkington",2025-03-28,159101,3,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:13:25Z,"indie folk","No Quarter",0.354,0.115,11,-16.265,0,0.0388,0.983,0.86,0.0999,0.0695,50.589,4
spotify:track:53NfpKMfOSpPFYSFPeskul,"Things I Left Behind","Into The Distance","Moomin",2025-03-28,336024,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.729,0.509,10,-8.79,1,0.0637,0.00032,0.903,0.0839,0.813,120.023,5
spotify:track:2yTLZL80CmOnUXBDwyQVdM,"Into The Distance","Into The Distance","Moomin",2025-03-28,296210,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.515,0.69,6,-8.073,0,0.0536,0.353,0.881,0.108,0.131,124.959,4
spotify:track:1arjnvJfUbRiwYhIZJURQk,"Joni","Into The Distance","Moomin",2025-03-28,328432,30,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.601,0.415,1,-13.304,0,0.0488,0.679,0.949,0.703,0.805,124.966,4
spotify:track:72iUSTvOSDjlQBo5Hs8kn2,"Summers End","Into The Distance","Moomin",2025-03-28,151145,17,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.686,0.514,0,-8.393,0,0.036,0.251,0.916,0.0566,0.717,96.001,4
spotify:track:4Xy5zUA3LKIAAod7a1uGcf,"Island Dreams","Into The Distance","Moomin",2025-03-28,180106,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.689,0.504,9,-10.158,1,0.0501,0.197,0.868,0.0985,0.0941,95.995,4
spotify:track:1rXcKHXwIpGPGVqZ162dDY,"A Way Out","Into The Distance","Moomin",2025-03-28,300259,32,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.682,0.732,10,-11.352,0,0.0793,0.00137,0.852,0.111,0.533,121.998,4
spotify:track:6qrby46hosad2SuBDScLDw,"The Cut","Into The Distance","Moomin",2025-03-28,361500,28,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.736,0.713,8,-6.792,1,0.0449,0.152,0.804,0.082,0.669,124.024,4
spotify:track:0uaKVLfL6CkdGcRDBCv1vX,"Until Next Time","Into The Distance","Moomin",2025-03-28,136298,15,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.376,0.188,9,-19.126,0,0.0444,0.984,0.903,0.0919,0.23,119.998,4
spotify:track:4MBusAyZF5U5tJMQLqJ9TM,"Caught In A Memory","Into The Distance","Moomin",2025-03-28,124048,16,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.196,0.637,2,-20.122,0,0.115,0.949,0.975,0.913,0.134,128.548,3
spotify:track:6sNWUpoXyjK2wQ9GFBxQVX,"Night Moves","Into The Distance","Moomin",2025-03-28,310951,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:14:27Z,"jazz house,lo-fi house","Oathcreations",0.742,0.683,8,-15.334,1,0.0485,0.402,0.639,0.363,0.177,119.97,3
spotify:track:2MfXhkb0ZuMPJnZSFFfsk1,"Anywhere You Find Me","Cosmovisión","Half Gringa",2025-03-28,236353,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.309,0.471,2,-9.469,0,0.0348,0.37,0.000974,0.152,0.309,119.903,4
spotify:track:3kooFDglEwqFOzSO7kWBDs,"Your Lies","Cosmovisión","Half Gringa",2025-03-28,196321,8,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.511,0.554,9,-7.592,1,0.0321,0.0135,0.00000967,0.229,0.155,113.902,4
spotify:track:5vCUZzn9wfnb7aRvL0h2uc,"Where You Ride","Cosmovisión","Half Gringa",2025-03-28,302661,6,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.435,0.431,5,-7.937,0,0.0288,0.282,0.0000277,0.189,0.208,123.794,3
spotify:track:4k331DQe0E17PHC5hNNzKM,"Civilization","Cosmovisión","Half Gringa",2025-03-28,257506,7,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.572,0.351,9,-10.268,1,0.031,0.723,0.00000474,0.105,0.0603,115.93,4
spotify:track:5l0eyySQdfoDqU3kqSEl41,"What's the Word","Cosmovisión","Half Gringa",2025-03-28,259372,9,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.556,0.446,5,-7.825,0,0.0274,0.234,0,0.0815,0.24,108.133,4
spotify:track:0j9cFxSWAyWQnX0KQXVEKA,"Glacier Walker","Cosmovisión","Half Gringa",2025-03-28,344172,8,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.507,0.446,8,-9.07,1,0.0282,0.267,0,0.297,0.237,133.995,4
spotify:track:5Gw2ObGETr44pIVqRodKHZ,"The Kármán Line","Cosmovisión","Half Gringa",2025-03-28,226372,12,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.529,0.434,9,-9.828,0,0.0261,0.658,0.0975,0.0877,0.307,108.004,4
spotify:track:1elFZEbdmsqt1giqEMwNf3,"Supervisión","Cosmovisión","Half Gringa",2025-03-28,257114,5,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.424,0.425,4,-8.033,0,0.0247,0.0485,0.00297,0.267,0.36,165.915,4
spotify:track:6ARCqos0Y1VvTKoVFHQtVe,"Wind Was Crossing","Cosmovisión","Half Gringa",2025-03-28,300469,5,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.541,0.344,7,-10.719,1,0.027,0.0851,0.000257,0.197,0.246,116.002,4
spotify:track:648yGBaIubpCsfWdpZ3jqq,"The Optimist","Cosmovisión","Half Gringa",2025-03-28,255511,5,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-04T12:15:36Z,"","Teleférico Records",0.542,0.304,0,-8.937,1,0.029,0.549,0.0000012,0.122,0.214,118.029,3
spotify:track:43vjobuOOesq3Ahr1T7MQO,"Harmonoia","Trash Mountain","Lily Seabird",2025-04-04,230793,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.33,0.465,2,-9.327,1,0.0278,0.0286,0.163,0.107,0.163,126.101,4
spotify:track:7HRQaTjXKX57t7CFfkMAud,"Trash Mountain (1pm)","Trash Mountain","Lily Seabird",2025-04-04,278505,29,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.614,0.375,0,-10.459,1,0.0291,0.426,0,0.17,0.466,130.541,4
spotify:track:2gxJSzHhsRChuyl4tUwmhP,"Sweepstake","Trash Mountain","Lily Seabird",2025-04-04,189763,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.498,0.411,2,-10.197,1,0.0272,0.699,0.00671,0.196,0.575,97.062,4
spotify:track:4UKLF1foe7NVs70zSfkkYg,"Arrow","Trash Mountain","Lily Seabird",2025-04-04,326706,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.443,0.422,2,-10.354,1,0.0261,0.173,0.305,0.108,0.118,142.237,4
spotify:track:1HnSPgExnyshaLoLC20rje,"How far away","Trash Mountain","Lily Seabird",2025-04-04,114006,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.463,0.051,5,-17.644,1,0.0342,0.986,0.000221,0.0846,0.299,72.033,4
spotify:track:2aQIBBFWfv5zlCjovi1u5a,"It was like you were coming to wake us back up","Trash Mountain","Lily Seabird",2025-04-04,161529,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.528,0.25,7,-10.514,1,0.03,0.432,0.00000873,0.25,0.305,122.629,4
spotify:track:6UtyXMLnygsfMrVuJsXKv7,"Albany","Trash Mountain","Lily Seabird",2025-04-04,276055,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.604,0.19,11,-13.982,1,0.0298,0.739,0.002,0.0782,0.27,113.715,4
spotify:track:2h8u7XRuybv70fVsriliZQ,"Trash Mountain (1am)","Trash Mountain","Lily Seabird",2025-04-04,326506,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.183,0.284,2,-11.737,1,0.0313,0.513,0.00261,0.184,0.164,87.499,3
spotify:track:3BHOTbT8UWrw3Wz9xaspsw,"The Fight","Trash Mountain","Lily Seabird",2025-04-04,226172,19,true,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:04Z,"","Lame-O Records",0.485,0.13,9,-14.562,0,0.0417,0.959,0.000014,0.111,0.223,110.507,4
spotify:track:5DcV7k8MIdYJAAIR0O3Iks,"Lonesome Is A State of Mind","The Crux","Djo",2025-04-04,259829,68,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.768,0.439,11,-8.756,0,0.0342,0.39,0.00294,0.12,0.223,109.991,4
spotify:track:2jjwQENSoGnYbQEK4acuC6,"Basic Being Basic","The Crux","Djo",2025-04-04,158106,72,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.86,0.585,6,-5.409,1,0.0524,0.121,0.0000941,0.0753,0.935,122.002,4
spotify:track:20VA6k70DYLmIaVbZhfRZG,"Link","The Crux","Djo",2025-04-04,195124,67,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.718,0.837,5,-5.838,1,0.084,0.0429,0.0219,0.0549,0.696,156.055,4
spotify:track:60jK1IQ31TzqtL1e0sHHda,"Potion","The Crux","Djo",2025-04-04,167823,70,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.594,0.539,5,-7.933,1,0.0323,0.676,0.0000648,0.124,0.51,163.897,4
spotify:track:7tFI5cqfAoR7MIvmbw1qd8,"Delete Ya","The Crux","Djo",2025-04-04,203349,71,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.832,0.674,8,-6.381,1,0.0419,0.25,0.0627,0.481,0.837,118.029,4
spotify:track:7GD8baOEbbZHJ3PEyf8ipu,"Egg","The Crux","Djo",2025-04-04,275931,65,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.795,0.347,0,-11.004,1,0.0435,0.514,0.00651,0.25,0.499,105.982,4
spotify:track:4joZxzOYenOcfhCMLPxvLE,"Fly","The Crux","Djo",2025-04-04,325020,64,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.663,0.345,2,-9.218,1,0.0436,0.672,0.284,0.384,0.158,140.039,4
spotify:track:4kPfzkWY23WgM902kNAQLn,"Charlie's Garden","The Crux","Djo",2025-04-04,205046,69,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.775,0.473,2,-7.222,1,0.0272,0.29,0.00122,0.0805,0.686,91.967,4
spotify:track:10HK7xIaO3BtlaNU1azgoP,"Gap Tooth Smile","The Crux","Djo",2025-04-04,178945,63,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.703,0.845,0,-4.185,1,0.0846,0.0956,0.0000344,0.199,0.644,118.937,4
spotify:track:0Zuf7TSajHmq2COksxnWJQ,"Golden Line","The Crux","Djo",2025-04-04,202064,61,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.417,0.53,0,-6.433,1,0.0271,0.535,0.0368,0.166,0.125,143.888,4
spotify:track:50xPaSwYLoKZrLhPyuHwvC,"Back On You","The Crux","Djo",2025-04-04,323716,63,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.735,0.474,0,-6.422,1,0.0366,0.345,0.0657,0.127,0.267,130.961,4
spotify:track:6ZiFETzVOX8TJBbNqPPkk7,"Crux","The Crux","Djo",2025-04-04,223485,61,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:21:41Z,"","Twenty20 LLC",0.631,0.349,0,-7.578,1,0.026,0.753,0.23,0.133,0.356,77.002,4
spotify:track:0DNYNK8ABLpLtJQ5qqUr3U,"Open Sky","Spring Grove","The Ophelias",2025-04-04,176854,26,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.515,0.712,7,-7.807,1,0.0319,0.0495,0.311,0.162,0.552,113.958,4
spotify:track:33IDV31tM2iKHs9sABoSyt,"Spring Grove","Spring Grove","The Ophelias",2025-04-04,186899,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.133,0.666,10,-7.91,0,0.051,0.0022,0.921,0.111,0.254,63.194,4
spotify:track:6pppc3g91tGkH9YtK0O95P,"Cumulonimbus","Spring Grove","The Ophelias",2025-04-04,241714,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.486,0.808,9,-8.842,1,0.0561,0.206,0.905,0.102,0.21,116.949,4
spotify:track:0sR4f8udBmEUFiV16vpZPi,"Vulture Tree","Spring Grove","The Ophelias",2025-04-04,213235,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.469,0.582,11,-8.814,0,0.0416,0.353,0.403,0.254,0.319,98.008,4
spotify:track:2ZhMiaTlkiqwKNz6iUO1KN,"Salome","Spring Grove","The Ophelias",2025-04-04,138524,31,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.633,0.802,6,-7.225,0,0.0282,0.0688,0.594,0.782,0.923,115.995,4
spotify:track:3dcEjCzzY3IWkvTqm5hRAl,"Parade","Spring Grove","The Ophelias",2025-04-04,239078,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.531,0.601,7,-7.647,1,0.0271,0.219,0.23,0.0824,0.357,116.91,3
spotify:track:1eQMMSgB4RecOtYi3fWQlL,"Cicada","Spring Grove","The Ophelias",2025-04-04,198462,27,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.506,0.617,2,-8.714,1,0.0313,0.0271,0.788,0.133,0.451,114.905,4
spotify:track:3XZ7L5Bp0M8soB7nPNOhyY,"Forcefed","Spring Grove","The Ophelias",2025-04-04,183605,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.217,0.342,0,-12.121,1,0.0438,0.663,0.481,0.436,0.176,78.98,4
spotify:track:75ARIZzUg5M7g2LD3peGms,"Crow","Spring Grove","The Ophelias",2025-04-04,141347,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.426,0.671,3,-6.159,1,0.0304,0.0343,0.0204,0.231,0.369,128.868,4
spotify:track:73mAP98bq4wuR77IiB2iEX,"Gardenia","Spring Grove","The Ophelias",2025-04-04,226968,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.484,0.812,4,-7.299,1,0.0358,0.0461,0.82,0.279,0.516,117.048,4
spotify:track:2er4okgTTc8XGp6U8gXqM5,"Sharpshooter","Spring Grove","The Ophelias",2025-04-04,124476,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.449,0.792,8,-6.815,1,0.033,0.00132,0.000133,0.308,0.626,139.964,4
spotify:track:7fh445RuKE4M50PROiNrmG,"Say to You","Spring Grove","The Ophelias",2025-04-04,234608,20,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.48,0.8,2,-6.698,1,0.0427,0.0561,0.657,0.367,0.463,125.931,4
spotify:track:19HmxJYj2FPLx2Vp5DY9Po,"Shapes","Spring Grove","The Ophelias",2025-04-04,172256,19,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:05Z,"baroque pop","Get Better Records",0.372,0.461,1,-10.053,1,0.0272,0.048,0.0395,0.12,0.589,207.98,4
spotify:track:3YZufZH40R3gEB05XS1ugo,"The Western Design","Horror","Mekons",2025-04-04,278000,25,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:35Z,"post-punk,alt country,jangle pop","Fire Records",0.588,0.703,2,-8.029,1,0.0391,0.000403,0.152,0.117,0.579,134.74,4
spotify:track:4mF2dInRSPsoSKrJlrDguq,"Sad and Sad and Sad","Horror","Mekons",2025-04-04,203743,24,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:35Z,"post-punk,alt country,jangle pop","Fire Records",0.237,0.729,0,-8.126,1,0.0697,0.000158,0.689,0.0672,0.261,180.502,3
spotify:track:0VyUVpFfup7yshBcvBHY8p,"Glasgow","Horror","Mekons",2025-04-04,205957,23,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:35Z,"post-punk,alt country,jangle pop","Fire Records",0.618,0.8,11,-8.88,0,0.0446,0.0000127,0.778,0.088,0.624,122.029,4
spotify:track:4GPQ2TkgEm0oMLyQZFjaq1,"Fallen Leaves","Horror","Mekons",2025-04-04,190026,21,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:35Z,"post-punk,alt country,jangle pop","Fire Records",0.32,0.391,0,-10.514,1,0.0276,0.0111,0.0021,0.101,0.194,101.795,4
spotify:track:1PpqOtRKflGBvDtNo3kNRK,"War Economy","Horror","Mekons",2025-04-04,175328,22,false,mmr4r23xnc6oh1c77lysfbqg4,2025-04-10T22:22:35Z,"post-punk,alt country,jangle pop","Fire Records",0.579,0.758,9,-6.659,0,0.063,0.0000996,0.266,0.119,0.738,145.598,4
